timestamp,feeder,load,loss,voltage,current,power_factor,temperature,humidity
2024-01-02 09:00:00,Civil Hospital Feeder,8.733,0.405,10.94,461.09,0.941,16.2,67.7
2024-01-02 09:00:00,Airport Road Feeder,11.113,1.369,10.98,584.57,0.9,14.6,69.0
2024-01-02 09:00:00,Rohri Industrial Feeder,18.099,1.965,11.13,939.18,0.932,16.6,73.5
2024-01-02 09:00:00,SITE Area Feeder,13.293,1.676,11.14,689.11,0.915,16.3,74.8
2024-01-02 09:00:00,Military Road Feeder,9.992,1.783,11.17,516.23,0.826,12.4,69.7
2024-01-02 09:00:00,Barrage Colony Feeder,9.366,1.429,11.13,485.95,0.848,17.5,70.2
2024-01-02 09:00:00,Shikarpur Road Feeder,7.039,0.979,11.0,369.35,0.859,18.4,77.4
2024-01-02 09:00:00,Old Sukkur Residential Feeder,6.128,1.025,11.05,320.05,0.919,14.7,65.2
2024-01-02 10:00:00,Civil Hospital Feeder,8.327,0.418,11.02,436.2,0.915,13.3,65.3
2024-01-02 10:00:00,Airport Road Feeder,12.149,1.404,11.11,631.12,0.892,12.1,65.7
2024-01-02 10:00:00,Rohri Industrial Feeder,17.414,2.92,11.2,897.79,0.868,13.4,77.0
2024-01-02 10:00:00,SITE Area Feeder,13.582,2.29,11.04,710.48,0.871,18.4,67.1
2024-01-02 10:00:00,Military Road Feeder,10.485,0.936,11.04,548.55,0.883,13.9,67.9
2024-01-02 10:00:00,Barrage Colony Feeder,9.494,1.31,11.02,497.2,0.893,18.3,73.9
2024-01-02 10:00:00,Shikarpur Road Feeder,6.712,1.091,11.0,352.33,0.83,16.7,69.4
2024-01-02 10:00:00,Old Sukkur Residential Feeder,5.805,0.92,11.08,302.4,0.923,9.5,73.3
2024-01-02 11:00:00,Civil Hospital Feeder,8.233,0.366,10.89,436.54,0.898,13.2,70.9
2024-01-02 11:00:00,Airport Road Feeder,12.228,1.493,11.05,638.63,0.922,14.5,66.3
2024-01-02 11:00:00,Rohri Industrial Feeder,17.488,2.399,11.04,914.95,0.844,17.2,64.5
2024-01-02 11:00:00,SITE Area Feeder,13.04,1.077,10.81,696.47,0.928,15.3,63.0
2024-01-02 11:00:00,Military Road Feeder,10.063,1.066,10.97,529.53,0.933,14.7,68.6
2024-01-02 11:00:00,Barrage Colony Feeder,9.597,1.538,10.98,504.49,0.883,14.9,77.2
2024-01-02 11:00:00,Shikarpur Road Feeder,7.512,1.176,10.86,399.26,0.899,14.1,71.7
2024-01-02 11:00:00,Old Sukkur Residential Feeder,5.769,0.84,11.18,297.84,0.829,14.8,69.3
2024-01-02 12:00:00,Civil Hospital Feeder,8.043,0.422,10.91,425.69,0.919,13.3,76.1
2024-01-02 12:00:00,Airport Road Feeder,11.719,1.014,11.0,615.37,0.824,15.2,65.6
2024-01-02 12:00:00,Rohri Industrial Feeder,16.236,2.76,10.81,867.26,0.906,12.9,70.4
2024-01-02 12:00:00,SITE Area Feeder,14.223,2.47,10.82,758.88,0.874,16.8,66.4
2024-01-02 12:00:00,Military Road Feeder,9.346,1.276,10.99,491.2,0.946,16.1,63.7
2024-01-02 12:00:00,Barrage Colony Feeder,9.96,0.91,10.86,529.46,0.849,16.3,68.3
2024-01-02 12:00:00,Shikarpur Road Feeder,7.287,0.667,11.14,377.53,0.914,20.3,70.8
2024-01-02 12:00:00,Old Sukkur Residential Feeder,5.831,0.783,10.83,310.76,0.88,12.5,69.9
2024-01-02 13:00:00,Civil Hospital Feeder,8.226,0.597,11.02,431.03,0.828,19.0,75.7
2024-01-02 13:00:00,Airport Road Feeder,11.916,1.501,10.82,635.79,0.922,13.7,66.9
2024-01-02 13:00:00,Rohri Industrial Feeder,17.388,2.707,11.01,912.0,0.847,13.1,68.7
2024-01-02 13:00:00,SITE Area Feeder,14.22,1.779,11.19,733.43,0.92,16.8,69.8
2024-01-02 13:00:00,Military Road Feeder,9.811,0.888,11.06,512.04,0.927,21.4,75.4
2024-01-02 13:00:00,Barrage Colony Feeder,9.137,1.612,10.88,484.77,0.888,16.8,67.4
2024-01-02 13:00:00,Shikarpur Road Feeder,7.587,1.212,10.96,399.71,0.939,17.2,65.2
2024-01-02 13:00:00,Old Sukkur Residential Feeder,5.976,0.894,11.12,310.36,0.861,14.3,68.5
2024-01-02 14:00:00,Civil Hospital Feeder,8.01,0.567,10.83,426.9,0.935,15.8,70.2
2024-01-02 14:00:00,Airport Road Feeder,12.729,2.249,10.97,670.11,0.948,17.3,75.8
2024-01-02 14:00:00,Rohri Industrial Feeder,16.753,1.361,11.02,877.38,0.889,14.5,72.4
2024-01-02 14:00:00,SITE Area Feeder,14.09,1.239,11.09,733.37,0.844,15.5,71.3
2024-01-02 14:00:00,Military Road Feeder,10.805,1.204,10.99,567.73,0.927,15.7,61.6
2024-01-02 14:00:00,Barrage Colony Feeder,9.118,1.18,11.13,472.91,0.864,16.1,66.8
2024-01-02 14:00:00,Shikarpur Road Feeder,6.733,0.773,10.98,354.04,0.917,14.2,75.0
2024-01-02 14:00:00,Old Sukkur Residential Feeder,6.397,0.737,11.14,331.65,0.881,15.1,70.7
2024-01-02 15:00:00,Civil Hospital Feeder,9.376,0.697,10.83,499.94,0.843,13.4,68.5
2024-01-02 15:00:00,Airport Road Feeder,13.328,2.182,10.91,705.2,0.904,15.3,77.9
2024-01-02 15:00:00,Rohri Industrial Feeder,18.62,1.551,10.92,984.3,0.905,13.6,73.0
2024-01-02 15:00:00,SITE Area Feeder,15.65,2.293,10.9,828.61,0.938,16.3,77.7
2024-01-02 15:00:00,Military Road Feeder,10.778,1.358,11.15,558.31,0.891,13.1,71.1
2024-01-02 15:00:00,Barrage Colony Feeder,10.272,0.936,10.97,540.67,0.825,15.7,70.9
2024-01-02 15:00:00,Shikarpur Road Feeder,7.839,0.856,11.16,405.41,0.918,14.1,73.7
2024-01-02 15:00:00,Old Sukkur Residential Feeder,6.349,0.687,11.15,328.76,0.835,15.7,77.5
2024-01-02 16:00:00,Civil Hospital Feeder,9.123,0.579,10.92,482.31,0.898,14.3,65.9
2024-01-02 16:00:00,Airport Road Feeder,12.373,1.909,10.82,660.25,0.937,15.9,73.7
2024-01-02 16:00:00,Rohri Industrial Feeder,20.332,2.003,10.83,1083.76,0.851,15.4,70.4
2024-01-02 16:00:00,SITE Area Feeder,15.996,1.381,11.13,829.56,0.898,15.5,72.7
2024-01-02 16:00:00,Military Road Feeder,11.171,1.375,10.93,590.26,0.876,20.4,72.2
2024-01-02 16:00:00,Barrage Colony Feeder,10.955,1.854,10.98,576.16,0.899,17.4,77.1
2024-01-02 16:00:00,Shikarpur Road Feeder,7.236,0.95,10.84,385.34,0.87,16.6,78.8
2024-01-02 16:00:00,Old Sukkur Residential Feeder,6.454,1.13,11.04,337.51,0.917,19.6,70.5
2024-01-02 17:00:00,Civil Hospital Feeder,9.173,0.584,10.82,489.54,0.838,14.6,69.2
2024-01-02 17:00:00,Airport Road Feeder,11.773,1.173,11.04,615.43,0.856,15.2,64.3
2024-01-02 17:00:00,Rohri Industrial Feeder,19.242,3.084,11.03,1007.29,0.887,13.5,71.6
2024-01-02 17:00:00,SITE Area Feeder,15.056,1.802,10.83,802.28,0.9,14.4,66.9
2024-01-02 17:00:00,Military Road Feeder,11.383,1.472,11.08,593.06,0.949,15.0,68.5
2024-01-02 17:00:00,Barrage Colony Feeder,9.992,1.194,10.97,525.95,0.873,15.5,72.1
2024-01-02 17:00:00,Shikarpur Road Feeder,7.038,1.143,11.18,363.37,0.927,16.8,70.7
2024-01-02 17:00:00,Old Sukkur Residential Feeder,6.322,0.94,10.85,336.55,0.87,10.7,67.2
2024-01-02 18:00:00,Civil Hospital Feeder,10.731,0.467,10.83,571.97,0.866,13.0,70.8
2024-01-02 18:00:00,Airport Road Feeder,15.542,2.298,10.94,819.85,0.897,15.4,73.2
2024-01-02 18:00:00,Rohri Industrial Feeder,23.258,2.141,11.16,1203.14,0.829,16.3,65.5
2024-01-02 18:00:00,SITE Area Feeder,17.899,1.453,10.97,942.11,0.858,20.4,68.2
2024-01-02 18:00:00,Military Road Feeder,11.751,1.797,11.06,613.36,0.93,16.5,67.5
2024-01-02 18:00:00,Barrage Colony Feeder,12.937,1.906,10.91,684.62,0.86,14.5,75.8
2024-01-02 18:00:00,Shikarpur Road Feeder,9.096,1.508,11.17,470.3,0.876,16.0,73.3
2024-01-02 18:00:00,Old Sukkur Residential Feeder,7.114,0.833,11.04,372.01,0.912,13.0,76.0
2024-01-02 19:00:00,Civil Hospital Feeder,10.713,0.905,10.94,565.47,0.84,12.6,70.3
2024-01-02 19:00:00,Airport Road Feeder,15.18,2.181,10.94,801.38,0.829,11.6,66.9
2024-01-02 19:00:00,Rohri Industrial Feeder,23.52,2.739,10.89,1247.27,0.948,18.2,77.7
2024-01-02 19:00:00,SITE Area Feeder,17.499,1.646,10.99,918.95,0.824,16.1,70.1
2024-01-02 19:00:00,Military Road Feeder,12.512,1.04,10.96,659.41,0.841,14.8,62.9
2024-01-02 19:00:00,Barrage Colony Feeder,11.925,2.027,10.85,634.78,0.944,16.4,68.8
2024-01-02 19:00:00,Shikarpur Road Feeder,9.322,1.663,10.92,493.07,0.945,15.7,64.0
2024-01-02 19:00:00,Old Sukkur Residential Feeder,7.192,0.82,11.02,376.94,0.84,18.5,79.0
2024-01-02 20:00:00,Civil Hospital Feeder,11.092,0.611,10.9,587.32,0.845,16.0,69.4
2024-01-02 20:00:00,Airport Road Feeder,14.993,1.605,11.19,773.82,0.893,16.9,62.8
2024-01-02 20:00:00,Rohri Industrial Feeder,22.76,3.246,11.0,1195.08,0.872,12.8,74.5
2024-01-02 20:00:00,SITE Area Feeder,19.194,2.727,10.88,1018.46,0.871,14.9,67.8
2024-01-02 20:00:00,Military Road Feeder,11.968,2.111,11.16,618.95,0.914,15.5,74.5
2024-01-02 20:00:00,Barrage Colony Feeder,12.141,1.13,11.12,630.55,0.836,13.7,73.6
2024-01-02 20:00:00,Shikarpur Road Feeder,8.868,1.579,10.99,465.72,0.932,12.7,63.0
2024-01-02 20:00:00,Old Sukkur Residential Feeder,8.017,0.87,10.88,425.37,0.919,15.5,60.4
2024-01-02 21:00:00,Civil Hospital Feeder,11.76,1.047,10.96,619.32,0.928,14.5,71.8
2024-01-02 21:00:00,Airport Road Feeder,15.68,2.753,10.88,832.05,0.834,14.6,74.7
2024-01-02 21:00:00,Rohri Industrial Feeder,23.449,3.345,11.17,1211.97,0.822,9.1,77.9
2024-01-02 21:00:00,SITE Area Feeder,17.654,2.688,11.08,920.14,0.837,13.1,64.6
2024-01-02 21:00:00,Military Road Feeder,12.417,1.255,11.18,641.07,0.821,16.7,68.0
2024-01-02 21:00:00,Barrage Colony Feeder,12.501,1.018,11.1,650.5,0.928,13.7,71.8
2024-01-02 21:00:00,Shikarpur Road Feeder,9.191,1.341,11.11,477.8,0.93,16.5,67.0
2024-01-02 21:00:00,Old Sukkur Residential Feeder,7.702,0.992,10.83,410.55,0.873,13.6,69.5
2024-01-02 22:00:00,Civil Hospital Feeder,10.484,0.916,10.83,558.97,0.944,14.4,62.5
2024-01-02 22:00:00,Airport Road Feeder,15.405,1.351,11.0,808.51,0.923,14.6,70.4
2024-01-02 22:00:00,Rohri Industrial Feeder,22.77,2.494,10.89,1206.84,0.857,13.6,73.4
2024-01-02 22:00:00,SITE Area Feeder,17.687,1.984,10.99,929.12,0.849,15.2,70.2
2024-01-02 22:00:00,Military Road Feeder,11.904,1.723,10.85,633.49,0.936,17.4,58.0
2024-01-02 22:00:00,Barrage Colony Feeder,12.181,1.688,11.05,636.46,0.829,12.8,73.2
2024-01-02 22:00:00,Shikarpur Road Feeder,9.207,1.477,11.02,482.3,0.888,16.1,71.7
2024-01-02 22:00:00,Old Sukkur Residential Feeder,7.486,0.802,11.0,392.94,0.857,15.7,66.3
2024-01-02 23:00:00,Civil Hospital Feeder,4.543,0.342,10.83,242.31,0.929,15.0,66.7
2024-01-02 23:00:00,Airport Road Feeder,7.465,0.673,10.94,393.81,0.855,14.0,73.6
2024-01-02 23:00:00,Rohri Industrial Feeder,10.421,1.286,11.16,538.91,0.869,15.4,69.9
2024-01-02 23:00:00,SITE Area Feeder,9.308,1.106,11.05,486.22,0.912,16.9,75.1
2024-01-02 23:00:00,Military Road Feeder,5.702,0.626,10.84,303.65,0.922,15.4,68.4
2024-01-02 23:00:00,Barrage Colony Feeder,5.441,0.631,11.18,280.94,0.885,12.1,60.9
2024-01-02 23:00:00,Shikarpur Road Feeder,3.768,0.441,10.82,201.04,0.92,12.6,75.1
2024-01-02 23:00:00,Old Sukkur Residential Feeder,3.299,0.544,10.88,174.97,0.905,17.1,69.8
2024-01-03 00:00:00,Civil Hospital Feeder,5.094,0.279,10.85,270.96,0.905,12.9,66.6
2024-01-03 00:00:00,Airport Road Feeder,7.465,1.079,10.96,393.3,0.913,15.4,69.5
2024-01-03 00:00:00,Rohri Industrial Feeder,9.394,0.806,10.84,500.11,0.887,12.2,73.1
2024-01-03 00:00:00,SITE Area Feeder,7.562,0.616,10.95,398.65,0.864,14.6,59.6
2024-01-03 00:00:00,Military Road Feeder,6.047,0.844,10.8,323.17,0.88,10.2,70.2
2024-01-03 00:00:00,Barrage Colony Feeder,5.635,0.833,10.92,297.8,0.921,15.2,76.3
2024-01-03 00:00:00,Shikarpur Road Feeder,3.877,0.413,10.81,207.15,0.858,15.4,70.5
2024-01-03 00:00:00,Old Sukkur Residential Feeder,3.86,0.443,10.95,203.52,0.82,17.0,64.7
2024-01-03 01:00:00,Civil Hospital Feeder,5.094,0.305,10.92,269.3,0.829,16.4,67.1
2024-01-03 01:00:00,Airport Road Feeder,6.311,0.81,11.1,328.31,0.882,15.0,71.0
2024-01-03 01:00:00,Rohri Industrial Feeder,9.05,0.901,10.86,481.3,0.901,13.8,71.7
2024-01-03 01:00:00,SITE Area Feeder,8.91,0.844,11.12,462.44,0.903,18.2,66.1
2024-01-03 01:00:00,Military Road Feeder,5.253,0.902,10.92,277.8,0.881,12.5,71.4
2024-01-03 01:00:00,Barrage Colony Feeder,5.67,0.489,10.86,301.44,0.821,13.3,78.5
2024-01-03 01:00:00,Shikarpur Road Feeder,3.398,0.442,11.07,177.19,0.83,15.4,73.5
2024-01-03 01:00:00,Old Sukkur Residential Feeder,3.21,0.404,11.02,168.17,0.876,12.2,69.0
2024-01-03 02:00:00,Civil Hospital Feeder,4.627,0.231,11.18,238.93,0.949,16.2,63.7
2024-01-03 02:00:00,Airport Road Feeder,7.067,0.874,11.04,369.66,0.83,15.3,70.3
2024-01-03 02:00:00,Rohri Industrial Feeder,10.678,1.824,11.18,551.56,0.945,13.8,71.8
2024-01-03 02:00:00,SITE Area Feeder,7.935,1.236,10.86,421.65,0.882,13.1,73.4
2024-01-03 02:00:00,Military Road Feeder,6.354,0.612,11.03,332.72,0.92,17.4,68.9
2024-01-03 02:00:00,Barrage Colony Feeder,5.375,0.435,10.94,283.58,0.94,16.3,65.0
2024-01-03 02:00:00,Shikarpur Road Feeder,3.717,0.613,11.09,193.49,0.832,12.8,68.4
2024-01-03 02:00:00,Old Sukkur Residential Feeder,3.375,0.432,11.06,176.1,0.835,13.5,63.8
2024-01-03 03:00:00,Civil Hospital Feeder,4.238,0.364,11.18,218.85,0.895,11.8,74.9
2024-01-03 03:00:00,Airport Road Feeder,6.434,0.676,11.03,336.92,0.867,12.6,73.0
2024-01-03 03:00:00,Rohri Industrial Feeder,10.197,1.041,10.82,544.34,0.825,13.1,71.0
2024-01-03 03:00:00,SITE Area Feeder,7.789,0.843,11.18,402.21,0.896,19.0,63.9
2024-01-03 03:00:00,Military Road Feeder,6.467,0.7,10.94,341.23,0.936,15.2,75.8
2024-01-03 03:00:00,Barrage Colony Feeder,5.183,0.661,11.0,272.04,0.847,12.5,71.6
2024-01-03 03:00:00,Shikarpur Road Feeder,4.271,0.43,10.83,227.72,0.829,14.2,70.2
2024-01-03 03:00:00,Old Sukkur Residential Feeder,3.608,0.436,11.12,187.24,0.929,17.5,65.8
2024-01-03 04:00:00,Civil Hospital Feeder,5.098,0.427,11.02,267.22,0.857,17.4,68.1
2024-01-03 04:00:00,Airport Road Feeder,6.741,0.625,11.11,350.41,0.82,16.4,59.9
2024-01-03 04:00:00,Rohri Industrial Feeder,9.526,1.052,10.89,504.94,0.82,13.0,72.8
2024-01-03 04:00:00,SITE Area Feeder,7.117,1.097,11.14,368.87,0.875,12.9,65.3
2024-01-03 04:00:00,Military Road Feeder,6.09,0.598,10.95,321.14,0.937,16.2,67.7
2024-01-03 04:00:00,Barrage Colony Feeder,6.051,0.841,11.06,315.73,0.83,18.6,71.6
2024-01-03 04:00:00,Shikarpur Road Feeder,4.129,0.571,11.18,213.2,0.826,13.9,72.7
2024-01-03 04:00:00,Old Sukkur Residential Feeder,2.944,0.323,11.09,153.32,0.919,15.1,66.3
2024-01-03 05:00:00,Civil Hospital Feeder,3.828,0.311,11.08,199.48,0.913,15.3,73.4
2024-01-03 05:00:00,Airport Road Feeder,6.745,1.008,11.09,351.1,0.932,16.7,67.6
2024-01-03 05:00:00,Rohri Industrial Feeder,9.682,1.099,11.19,499.48,0.931,12.8,74.3
2024-01-03 05:00:00,SITE Area Feeder,8.577,1.168,11.18,443.0,0.885,12.8,68.6
2024-01-03 05:00:00,Military Road Feeder,6.006,0.711,10.81,320.76,0.929,16.7,69.9
2024-01-03 05:00:00,Barrage Colony Feeder,5.591,0.579,11.08,291.29,0.926,16.0,70.3
2024-01-03 05:00:00,Shikarpur Road Feeder,3.963,0.602,11.15,205.3,0.843,13.7,71.1
2024-01-03 05:00:00,Old Sukkur Residential Feeder,3.811,0.456,10.85,202.73,0.932,14.0,66.7
2024-01-03 06:00:00,Civil Hospital Feeder,7.909,0.631,10.9,418.94,0.901,14.2,75.0
2024-01-03 06:00:00,Airport Road Feeder,10.907,1.861,10.8,582.81,0.908,15.1,67.6
2024-01-03 06:00:00,Rohri Industrial Feeder,15.223,1.755,11.05,795.5,0.863,12.8,67.6
2024-01-03 06:00:00,SITE Area Feeder,13.616,1.182,11.11,707.33,0.857,18.6,67.5
2024-01-03 06:00:00,Military Road Feeder,8.742,1.026,11.18,451.56,0.903,14.7,74.6
2024-01-03 06:00:00,Barrage Colony Feeder,9.199,0.919,10.97,484.24,0.918,14.4,68.0
2024-01-03 06:00:00,Shikarpur Road Feeder,6.093,1.085,10.83,324.93,0.887,11.7,69.2
2024-01-03 06:00:00,Old Sukkur Residential Feeder,5.098,0.784,11.08,265.59,0.875,12.8,63.5
2024-01-03 07:00:00,Civil Hospital Feeder,7.263,0.388,10.91,384.16,0.905,13.7,70.5
2024-01-03 07:00:00,Airport Road Feeder,10.988,0.964,10.83,585.75,0.944,13.9,69.0
2024-01-03 07:00:00,Rohri Industrial Feeder,17.631,2.554,10.91,933.3,0.822,17.7,74.9
2024-01-03 07:00:00,SITE Area Feeder,13.251,1.868,10.93,700.29,0.855,17.0,71.2
2024-01-03 07:00:00,Military Road Feeder,9.234,0.926,11.04,483.13,0.911,15.7,66.7
2024-01-03 07:00:00,Barrage Colony Feeder,9.316,0.76,11.03,487.49,0.853,16.1,69.9
2024-01-03 07:00:00,Shikarpur Road Feeder,6.664,0.659,11.07,347.61,0.947,14.3,66.7
2024-01-03 07:00:00,Old Sukkur Residential Feeder,5.333,0.826,11.17,275.74,0.876,14.1,63.7
2024-01-03 08:00:00,Civil Hospital Feeder,8.358,0.435,11.09,435.31,0.832,17.8,71.3
2024-01-03 08:00:00,Airport Road Feeder,10.61,1.633,10.81,566.88,0.852,13.6,66.6
2024-01-03 08:00:00,Rohri Industrial Feeder,17.66,2.484,11.07,921.11,0.831,14.4,72.1
2024-01-03 08:00:00,SITE Area Feeder,12.872,2.23,11.02,674.54,0.846,17.8,72.8
2024-01-03 08:00:00,Military Road Feeder,9.036,0.785,10.95,476.48,0.94,18.4,74.4
2024-01-03 08:00:00,Barrage Colony Feeder,9.633,1.03,10.95,508.05,0.936,17.2,72.7
2024-01-03 08:00:00,Shikarpur Road Feeder,7.02,0.736,11.08,365.74,0.876,13.5,78.1
2024-01-03 08:00:00,Old Sukkur Residential Feeder,5.145,0.893,10.83,274.4,0.927,14.0,63.0
2024-01-03 09:00:00,Civil Hospital Feeder,8.123,0.701,10.84,432.55,0.919,15.0,77.1
2024-01-03 09:00:00,Airport Road Feeder,11.271,1.195,10.86,598.98,0.841,16.6,71.5
2024-01-03 09:00:00,Rohri Industrial Feeder,18.336,1.669,10.92,969.84,0.86,16.9,70.5
2024-01-03 09:00:00,SITE Area Feeder,12.7,1.696,10.94,670.08,0.866,16.0,72.3
2024-01-03 09:00:00,Military Road Feeder,10.176,1.784,10.93,537.48,0.866,14.5,72.9
2024-01-03 09:00:00,Barrage Colony Feeder,9.411,1.578,10.84,501.18,0.871,15.4,82.1
2024-01-03 09:00:00,Shikarpur Road Feeder,7.06,1.043,11.14,366.04,0.932,14.4,68.6
2024-01-03 09:00:00,Old Sukkur Residential Feeder,6.418,0.905,10.86,341.08,0.908,16.1,66.4
2024-01-03 10:00:00,Civil Hospital Feeder,8.239,0.33,11.09,429.02,0.915,14.4,65.1
2024-01-03 10:00:00,Airport Road Feeder,11.915,1.053,10.81,636.49,0.842,14.4,71.8
2024-01-03 10:00:00,Rohri Industrial Feeder,17.121,1.75,11.01,897.99,0.899,14.4,64.6
2024-01-03 10:00:00,SITE Area Feeder,13.467,1.373,11.18,695.2,0.9,10.8,75.8
2024-01-03 10:00:00,Military Road Feeder,10.572,1.582,11.08,550.86,0.842,10.3,59.6
2024-01-03 10:00:00,Barrage Colony Feeder,9.408,1.572,11.05,491.44,0.889,15.5,66.4
2024-01-03 10:00:00,Shikarpur Road Feeder,6.814,0.642,11.08,355.14,0.847,13.4,73.5
2024-01-03 10:00:00,Old Sukkur Residential Feeder,5.871,0.59,11.0,308.03,0.875,14.9,67.1
2024-01-03 11:00:00,Civil Hospital Feeder,9.278,0.489,10.8,495.83,0.914,16.9,75.1
2024-01-03 11:00:00,Airport Road Feeder,11.961,1.939,11.14,620.05,0.883,17.2,67.6
2024-01-03 11:00:00,Rohri Industrial Feeder,16.635,2.753,11.15,861.15,0.881,14.6,69.4
2024-01-03 11:00:00,SITE Area Feeder,13.373,2.144,11.16,691.81,0.846,16.7,61.1
2024-01-03 11:00:00,Military Road Feeder,9.598,1.128,11.12,498.27,0.876,15.4,65.8
2024-01-03 11:00:00,Barrage Colony Feeder,9.079,1.045,10.95,478.76,0.829,13.8,61.3
2024-01-03 11:00:00,Shikarpur Road Feeder,7.245,1.093,10.8,387.19,0.848,17.5,69.3
2024-01-03 11:00:00,Old Sukkur Residential Feeder,6.574,0.529,11.12,341.26,0.92,13.5,70.4
2024-01-03 12:00:00,Civil Hospital Feeder,8.611,0.668,11.12,447.01,0.887,17.9,71.8
2024-01-03 12:00:00,Airport Road Feeder,11.365,1.614,11.1,591.31,0.842,15.3,69.6
2024-01-03 12:00:00,Rohri Industrial Feeder,18.143,2.828,11.04,948.91,0.905,15.4,70.9
2024-01-03 12:00:00,SITE Area Feeder,14.521,2.08,10.86,771.8,0.882,13.0,73.8
2024-01-03 12:00:00,Military Road Feeder,9.586,0.998,10.89,508.42,0.875,13.0,70.2
2024-01-03 12:00:00,Barrage Colony Feeder,9.835,0.972,10.83,524.27,0.911,17.3,68.4
2024-01-03 12:00:00,Shikarpur Road Feeder,7.319,0.785,11.08,381.48,0.854,16.2,70.8
2024-01-03 12:00:00,Old Sukkur Residential Feeder,6.107,0.687,10.91,323.24,0.845,13.0,72.9
2024-01-03 13:00:00,Civil Hospital Feeder,7.768,0.627,11.11,403.62,0.919,16.2,66.3
2024-01-03 13:00:00,Airport Road Feeder,12.743,1.57,10.81,680.42,0.854,15.7,63.9
2024-01-03 13:00:00,Rohri Industrial Feeder,17.909,2.011,11.16,926.55,0.935,14.5,72.8
2024-01-03 13:00:00,SITE Area Feeder,13.658,2.453,11.13,708.45,0.93,15.9,64.0
2024-01-03 13:00:00,Military Road Feeder,10.28,1.704,11.2,529.96,0.851,16.2,69.7
2024-01-03 13:00:00,Barrage Colony Feeder,9.167,0.853,10.81,489.65,0.867,15.7,75.8
2024-01-03 13:00:00,Shikarpur Road Feeder,7.31,0.754,10.81,390.55,0.919,12.4,75.5
2024-01-03 13:00:00,Old Sukkur Residential Feeder,6.13,0.514,11.13,317.84,0.901,19.0,74.2
2024-01-03 14:00:00,Civil Hospital Feeder,8.522,0.763,11.1,443.16,0.877,17.1,66.8
2024-01-03 14:00:00,Airport Road Feeder,12.801,1.317,11.04,669.53,0.941,14.6,72.4
2024-01-03 14:00:00,Rohri Industrial Feeder,16.499,2.963,11.19,851.08,0.904,15.3,72.6
2024-01-03 14:00:00,SITE Area Feeder,14.482,2.018,10.82,772.64,0.879,17.4,74.8
2024-01-03 14:00:00,Military Road Feeder,10.181,0.985,11.0,534.34,0.91,14.7,74.2
2024-01-03 14:00:00,Barrage Colony Feeder,10.044,1.08,10.86,533.83,0.903,12.6,71.6
2024-01-03 14:00:00,Shikarpur Road Feeder,6.792,0.997,11.13,352.16,0.842,18.6,76.3
2024-01-03 14:00:00,Old Sukkur Residential Feeder,6.197,1.015,11.12,321.72,0.945,13.0,82.4
2024-01-03 15:00:00,Civil Hospital Feeder,8.749,0.471,11.17,452.27,0.896,14.4,63.2
2024-01-03 15:00:00,Airport Road Feeder,13.681,1.166,10.81,730.51,0.875,15.4,67.1
2024-01-03 15:00:00,Rohri Industrial Feeder,18.503,3.077,11.15,957.69,0.846,16.2,66.5
2024-01-03 15:00:00,SITE Area Feeder,15.88,2.545,11.2,818.66,0.824,15.5,73.4
2024-01-03 15:00:00,Military Road Feeder,10.828,1.784,10.82,577.5,0.864,15.9,71.5
2024-01-03 15:00:00,Barrage Colony Feeder,10.449,1.816,10.83,556.82,0.87,14.6,63.9
2024-01-03 15:00:00,Shikarpur Road Feeder,7.419,0.718,10.86,394.47,0.946,14.4,63.3
2024-01-03 15:00:00,Old Sukkur Residential Feeder,6.368,1.018,10.93,336.35,0.859,14.0,68.7
2024-01-03 16:00:00,Civil Hospital Feeder,8.891,0.383,10.88,471.6,0.925,12.4,68.5
2024-01-03 16:00:00,Airport Road Feeder,12.457,2.074,10.86,662.15,0.831,11.2,69.5
2024-01-03 16:00:00,Rohri Industrial Feeder,20.737,1.943,11.03,1085.22,0.886,15.6,71.5
2024-01-03 16:00:00,SITE Area Feeder,14.479,1.555,11.0,760.31,0.831,11.2,68.5
2024-01-03 16:00:00,Military Road Feeder,10.252,1.563,11.03,536.62,0.907,10.4,72.0
2024-01-03 16:00:00,Barrage Colony Feeder,10.477,1.167,11.02,549.16,0.929,12.6,68.1
2024-01-03 16:00:00,Shikarpur Road Feeder,8.187,1.058,10.99,429.97,0.929,14.9,73.9
2024-01-03 16:00:00,Old Sukkur Residential Feeder,6.397,0.772,10.93,337.85,0.879,14.0,71.5
2024-01-03 17:00:00,Civil Hospital Feeder,9.329,0.602,11.06,487.09,0.85,12.5,61.7
2024-01-03 17:00:00,Airport Road Feeder,13.532,1.978,10.86,719.62,0.894,13.8,66.8
2024-01-03 17:00:00,Rohri Industrial Feeder,18.973,3.084,10.91,1003.65,0.941,13.9,70.4
2024-01-03 17:00:00,SITE Area Feeder,15.494,1.461,10.95,816.94,0.924,13.6,69.2
2024-01-03 17:00:00,Military Road Feeder,11.434,1.825,10.87,607.32,0.907,15.4,67.4
2024-01-03 17:00:00,Barrage Colony Feeder,9.981,1.671,10.9,528.67,0.854,16.1,75.0
2024-01-03 17:00:00,Shikarpur Road Feeder,7.368,0.927,10.94,388.83,0.832,15.9,73.4
2024-01-03 17:00:00,Old Sukkur Residential Feeder,6.499,0.546,10.92,343.69,0.847,15.6,69.4
